User_ID,Country,Subscription_Plan,Monthly_Fee_USD,Join_Date,Last_Active,Movie_Title,Genre,Watch_Time_Minutes,Average_Rating,Device_Type,Customer_Support_Tickets,Review_Text,Payment_Method
U9553,India,Premium,,"Mar 19, 2018",01/08/2021,spider-man: no way home,"Action, Thriller",7355,6.857256267865138,ANDRD,538.0,¡Excelente película!,Credit Card
U9554,germny,P,,07-13-2018,"Sep 15, 2023",The Dark Knight,Sci-Fi,-50,2.4,Android,8.0,spam spam spam spam spam,CC
U9555,germny,standard,25.0,02-13-2021,"Jun 17, 2023",Frozen II,Comedy,6607,,Android,188.0,Loved it! ❤️ Best movie ever!,PayPal
U9556,germny,standard,,"Apr 21, 2019",2021-01-08,frozen ii,"Action, Thriller",-50,4.234357204581453,ANDRD,943.0,Loved it! ❤️ Best movie ever!,card
U9557,France,Standard,-12.0,28/03/2021,15/02/2018,Coco,"Action, Thriller",260,1.135679113901836,Web,10.0,spam spam spam spam spam,card
U9558,Germany,Premium,,2020-09-04,,Interstellar,Sci-Fi,302,,IOS,,spam spam spam spam spam,PayPal
U9559,United Kingdom,Basic,25.0,"Apr 08, 2022",2018-06-29,avengers: endgame,Action,7859,3.3,Smart TV,208.0,¡Excelente película!,Debit Card
U9560,germny,B,8.99,2018-09-25,13/11/2022,frozen ii,Drama,-50,,Android,5.0,Boring 😴,
U9561,india,Basic,,"Apr 15, 2019",01-03-2021,Frozen II,Drama,-50,,android,6.0,,Credit Card
U9562,India,prem,12.99,01-17-2021,2020-12-29,The Godfather,Drama,243,3.3,IOS,3.0,spam spam spam spam spam,PayPal
U9563,Japan,Basic,25.0,11-03-2019,14/02/2019,dangal,Sci-Fi,1782,,Smart TV,7.0,Boring 😴,CC
U9564,canada,standard,15.99,10-24-2019,04/11/2023,inception,Comedy,406,2.7,Smart TV,1.0,Slow pacing but great acting,card
U9565,United Kingdom,Basic,,"Aug 03, 2022",03-31-2023,the dark knight,Drama,-50,4.832680394748706,Web,9.0,spam spam spam spam spam,Debit Card
U9566,Germany,Basic,15.99,04/05/2019,01/01/2021,avengers: endgame,Romance,-50,4.5,iOS,6.0,,Debit Card
U9567,India,Standard,12.99,"Sep 13, 2018",2021-08-21,spider-man: no way home,Romance,79,,IOS,2.0,Boring 😴,
U9568,Australia,Premium,8.99,"Apr 29, 2021",07-20-2023,Parasite,Sci-Fi,57,,Smart TV,2.0,Slow pacing but great acting,PayPal
U9569,United Stattes,B,12.99,2020-03-25,06-20-2022,spider-man: no way home,Drama,2,,android,4.0,Amazing cinematography!,PayPal
U9570,United Kingdom,Standard,8.99,"Dec 07, 2023","Oct 31, 2020",Parasite,Drama,90,1.58627279529343,Smart TV,,Boring 😴,PayPal
U9571,France,Premium,,15/12/2021,2019-05-27,frozen ii,Romance,4638,5.814881456848881,Smart TV,10.0,¡Excelente película!,Debit Card
U9572,frnace,B,,25/10/2021,"Nov 30, 2020",avengers: endgame,Action,2540,,IOS,6.0,Boring 😴,Credit Card
U9573,germny,B,-12.0,10-26-2019,2023-10-02,Parasite,Romance,168,4.0,Android,289.0,Loved it! ❤️ Best movie ever!,CC
U9574,France,standard,25.0,05-03-2020,11-15-2020,Parasite,Thriller,-50,,iOS,501.0,,Credit Card
U9575,France,Standard,12.99,2022-01-19,2021-10-19,Avengers: Endgame,Sci-Fi,237,,android,,Amazing cinematography!,Debit Card
U9576,australia,prem,25.0,23/08/2020,03-19-2022,frozen ii,"Action, Thriller",49,,Smart TV,,¡Excelente película!,card
U9577,India,standard,15.99,2020-07-16,"Sep 11, 2019",dangal,Thriller,-50,0.6,iOS,4.0,¡Excelente película!,card
U9578,France,prem,12.99,08-01-2022,04-27-2022,The Dark Knight,Comedy,43,5.2481162214347,iOS,1.0,spam spam spam spam spam,CC
U9579,South Africa,B,12.99,04/01/2021,25/07/2019,Parasite,"Action, Thriller",-50,3.6364238538262788,Android,0.0,Loved it! ❤️ Best movie ever!,CC
U9580,Germany,P,8.99,01/07/2019,"Jul 13, 2022",the dark knight,Sci-Fi,224,,IOS,,spam spam spam spam spam,PayPal
U9581,South Africa,Basic,12.99,01-22-2020,10-10-2022,Inception,"Action, Thriller",-50,1.4,Smart TV,642.0,,Credit Card
U9582,South Africa,prem,,29/08/2022,,The Dark Knight,Drama,-50,3.9,Web,865.0,¡Excelente película!,PayPal
U9583,Brazil,Standard,-12.0,12-07-2021,"Apr 04, 2023",frozen ii,Dramma,4796,,android,0.0,¡Excelente película!,
U9584,australia,Premium,8.99,"May 21, 2019","Jun 19, 2019",coco,Comedy,7917,3.7,ANDRD,245.0,spam spam spam spam spam,Debit Card
U9585,South Africa,P,25.0,26/07/2023,09-07-2020,spider-man: no way home,Romance,8128,1.8,Smart TV,,Boring 😴,Debit Card
U9586,United States,standard,12.99,"Jul 28, 2023",,The Dark Knight,Dramma,3553,0.12645162452211256,Web,107.0,¡Excelente película!,Debit Card
U9587,Brazil,B,8.99,28/05/2023,2023-05-14,the dark knight,Drama,1453,,IOS,3.0,spam spam spam spam spam,CC
U9588,germny,P,8.99,08-08-2018,"Mar 05, 2019",Avengers: Endgame,Sci-Fi,7159,,Web,456.0,Boring 😴,Credit Card
U9589,canada,Standard,-12.0,"Jul 31, 2020","Jun 22, 2023",Parasite,Sci-Fi,9499,,Web,,spam spam spam spam spam,card
U9590,United States,Basic,,05-10-2019,05-23-2020,Parasite,Sci-Fi,298,,android,7.0,Amazing cinematography!,PayPal
U9591,australia,Premium,25.0,"Aug 04, 2019",09/07/2020,Spider-Man: No Way Home,Comedy,2942,4.9580492340388185,ANDRD,9.0,Amazing cinematography!,card
U9592,canada,Standard,25.0,"Apr 01, 2019",23/09/2023,inception,Comedy,8472,0.4,android,540.0,,card
U9593,Australia,B,,10-09-2022,"Oct 26, 2019",frozen ii,Comedy,-50,5.196966020558052,Web,,¡Excelente película!,PayPal
U9594,Japan,standard,,09-01-2022,"May 15, 2020",Coco,Sci-Fi,323,4.9,android,6.0,Amazing cinematography!,
U9595,United Stattes,Basic,12.99,12-26-2021,,inception,Action,-50,,iOS,7.0,Boring 😴,
U9596,United Kingdom,standard,8.99,11/06/2020,14/09/2023,frozen ii,Action,-50,,Android,,spam spam spam spam spam,card
U9597,United States,B,25.0,11-04-2023,"Jan 22, 2018",dangal,Sci-Fi,2460,-1.2430171692466043,Smart TV,283.0,Boring 😴,Credit Card
U9598,germny,Standard,15.99,17/03/2018,,avengers: endgame,Sci-Fi,-50,,Android,,Slow pacing but great acting,PayPal
U9599,canada,Standard,,"Dec 26, 2020","May 02, 2018",inception,Comedy,295,,Smart TV,,Slow pacing but great acting,Credit Card
U9600,United Stattes,standard,-12.0,"Nov 07, 2022",15/09/2023,Dangal,"Action, Thriller",2467,4.8,ANDRD,423.0,Amazing cinematography!,Credit Card
U9601,United Kingdom,Premium,15.99,05-12-2021,2018-09-10,spider-man: no way home,Dramma,266,1.1,ANDRD,823.0,,Debit Card
U9602,United Kingdom,B,25.0,12-27-2020,04-30-2020,Avengers: Endgame,"Action, Thriller",327,3.4,IOS,620.0,,
U9603,germny,Standard,15.99,"Jan 02, 2018","Dec 03, 2019",The Dark Knight,Action,32,,ANDRD,,Amazing cinematography!,Debit Card
U9604,India,standard,25.0,05-29-2022,2021-09-22,Avengers: Endgame,Drama,43,0.6593443480562051,Android,5.0,Boring 😴,card
U9605,india,Basic,,09-05-2019,10/12/2022,avengers: endgame,"Action, Thriller",110,,Web,,Loved it! ❤️ Best movie ever!,PayPal
U9606,United Kingdom,Basic,12.99,06/06/2020,2023-09-14,the dark knight,Dramma,51,,Smart TV,506.0,spam spam spam spam spam,CC
U9607,germny,Premium,-12.0,12/10/2023,"Oct 17, 2021",the dark knight,Thriller,-50,3.2259987981823386,Android,393.0,Amazing cinematography!,Credit Card
U9608,Japan,standard,25.0,14/06/2022,25/06/2022,coco,Drama,8206,,Smart TV,,,card
U9609,Germany,standard,12.99,2018-01-23,2018-04-24,dangal,Sci-Fi,-50,1.1,Android,3.0,Loved it! ❤️ Best movie ever!,
U9610,india,Standard,25.0,2018-10-28,28/11/2021,avengers: endgame,Action,3279,-1.2736172870880944,IOS,183.0,¡Excelente película!,
U9611,United Kingdom,P,-12.0,28/06/2023,2023-02-01,Inception,Romance,-50,-1.9741198705876424,iOS,10.0,,Credit Card
U9612,Brazil,Standard,8.99,10/04/2019,2021-09-15,Parasite,Sci-Fi,170,,android,1.0,spam spam spam spam spam,
U9613,india,B,,2020-02-14,,Parasite,Comedy,315,,iOS,726.0,Amazing cinematography!,card
U9614,U.K,prem,,2019-11-05,14/06/2023,The Godfather,Thriller,111,,IOS,198.0,Amazing cinematography!,CC
,France,Standard,8.99,04-30-2018,17/04/2020,Coco,Romance,9,6.978256066107182,IOS,8.0,Slow pacing but great acting,PayPal
U9616,Brazil,Basic,25.0,10-20-2022,"May 02, 2023",Inception,Dramma,-50,3.0,Android,6.0,spam spam spam spam spam,
U9617,India,standard,,07/01/2023,2019-01-22,The Godfather,Sci-Fi,444,,iOS,,Amazing cinematography!,PayPal
U9618,United Kingdom,B,25.0,"Apr 11, 2020",2020-09-23,avengers: endgame,"Action, Thriller",204,,android,800.0,Loved it! ❤️ Best movie ever!,
U9619,india,B,25.0,"May 20, 2019",06/10/2020,the dark knight,Sci-Fi,-50,-0.8632976492649946,Android,10.0,¡Excelente película!,card
U9620,frnace,B,15.99,2018-07-15,08/02/2021,spider-man: no way home,Dramma,9988,,IOS,7.0,Boring 😴,Credit Card
U9621,United States,Premium,12.99,2022-10-26,17/09/2023,frozen ii,Sci-Fi,3471,4.904647404889516,ANDRD,4.0,,CC
U9622,india,P,25.0,19/03/2019,"Nov 17, 2018",spider-man: no way home,"Action, Thriller",289,1.7,Android,498.0,,PayPal
U9623,india,Basic,,11-02-2022,05-24-2021,The Dark Knight,Action,108,6.264307573188267,ANDRD,630.0,,Debit Card
U9624,United Kingdom,Premium,15.99,"Aug 31, 2018","Jun 24, 2022",Parasite,Dramma,-50,,ANDRD,256.0,,CC
U9625,Canada,Standard,8.99,2021-09-24,2019-03-21,the dark knight,Romance,9205,5.0,Android,,Loved it! ❤️ Best movie ever!,PayPal
U9626,United Stattes,B,-12.0,2022-01-19,,frozen ii,Comedy,3675,3.9982102212402406,Web,,Slow pacing but great acting,card
U9627,australia,standard,25.0,09-29-2023,24/05/2021,the godfather,Comedy,204,0.3,iOS,501.0,¡Excelente película!,Debit Card
U9628,Brazil,Premium,25.0,07-10-2018,2023-08-08,Coco,Comedy,-50,1.0501935859835414,Web,,Loved it! ❤️ Best movie ever!,card
U9629,Brazil,B,-12.0,"Jul 17, 2023",,dangal,Action,3,4.057877093123487,iOS,8.0,¡Excelente película!,PayPal
U9630,U.K,P,12.99,09-15-2020,01-24-2019,Spider-Man: No Way Home,Drama,-50,0.3,IOS,921.0,Boring 😴,card
U9631,india,Premium,25.0,27/05/2018,"Nov 27, 2019",Avengers: Endgame,Comedy,-50,3.2,IOS,0.0,¡Excelente película!,CC
U9632,Japan,Basic,,05-11-2019,2019-01-30,frozen ii,Comedy,3276,,ANDRD,106.0,¡Excelente película!,Credit Card
U9633,Canada,standard,25.0,02-28-2023,01-24-2023,spider-man: no way home,Thriller,-50,,Android,107.0,¡Excelente película!,card
U9634,U.K,B,12.99,"Sep 19, 2018",10-02-2021,Dangal,Thriller,6950,3.8995158654267836,android,3.0,Slow pacing but great acting,Debit Card
U9635,India,standard,15.99,05/07/2020,"Aug 04, 2022",inception,"Action, Thriller",-50,0.005109684218635557,ANDRD,221.0,spam spam spam spam spam,PayPal
U9636,germny,Standard,-12.0,11-07-2019,20/03/2019,Inception,Thriller,-50,,Web,,spam spam spam spam spam,Credit Card
U9637,germny,Basic,,"Dec 23, 2021",01-13-2021,Coco,Dramma,2201,-1.32782633036242,Android,,Amazing cinematography!,card
U9638,United States,prem,12.99,04/07/2020,09-15-2023,Spider-Man: No Way Home,Dramma,-50,0.6,Web,534.0,Boring 😴,PayPal
U9639,India,P,,"Sep 27, 2022",2019-08-26,dangal,Dramma,-50,3.829606059138775,Web,741.0,Loved it! ❤️ Best movie ever!,PayPal
U9640,South Africa,Basic,8.99,21/01/2018,2022-10-10,interstellar,Action,440,,Web,325.0,spam spam spam spam spam,Debit Card
U9641,United States,P,,07-02-2020,06-26-2023,parasite,Romance,371,1.1,Web,134.0,¡Excelente película!,CC
U9642,Japan,P,25.0,2019-08-25,13/09/2023,Interstellar,Romance,3711,,Android,0.0,Slow pacing but great acting,Debit Card
U9643,United States,Premium,8.99,02/08/2023,11/03/2020,Parasite,Action,250,,Smart TV,592.0,Loved it! ❤️ Best movie ever!,
U9644,South Africa,standard,8.99,2019-03-09,2019-10-05,parasite,Dramma,2617,3.3,Smart TV,799.0,,card
,United Stattes,Premium,12.99,2019-12-16,,dangal,Action,-50,1.7,iOS,,Boring 😴,Debit Card
U9646,South Africa,Basic,-12.0,2020-10-12,03/09/2022,Avengers: Endgame,Romance,434,,iOS,669.0,spam spam spam spam spam,PayPal
U9647,Canada,B,15.99,2021-08-14,06/06/2020,Frozen II,Action,185,2.9,IOS,,,card
U9648,Brazil,prem,-12.0,25/03/2018,"Jan 31, 2023",parasite,Sci-Fi,8933,1.8,iOS,,Amazing cinematography!,Credit Card
U9649,United States,P,8.99,2023-02-01,26/07/2023,Parasite,Drama,8280,2.7,Android,2.0,Loved it! ❤️ Best movie ever!,CC
U9650,Japan,Basic,15.99,03-14-2018,07-12-2020,the dark knight,Action,224,1.0,Android,141.0,Slow pacing but great acting,card
U9651,Australia,Premium,25.0,2023-11-04,08-02-2020,parasite,Dramma,423,4.9,Smart TV,4.0,Slow pacing but great acting,card
U9652,Germany,Standard,-12.0,"Dec 22, 2020",22/11/2020,Frozen II,Dramma,290,,iOS,,¡Excelente película!,Credit Card
U9653,United Kingdom,B,8.99,2022-09-15,2021-11-03,spider-man: no way home,Thriller,7231,3.6067715201799073,Android,106.0,Boring 😴,Debit Card
U9654,United States,standard,,"Sep 25, 2021","Feb 18, 2020",Frozen II,Thriller,-50,-1.2745601352293185,Smart TV,936.0,Slow pacing but great acting,
U9655,France,Standard,,30/07/2019,"Sep 23, 2023",Parasite,Action,267,3.2,Android,488.0,,Debit Card
U9656,U.K,Standard,12.99,2020-06-07,2020-12-08,Inception,Action,-50,0.3,ANDRD,196.0,¡Excelente película!,CC
U9657,U.K,Basic,15.99,"Nov 12, 2020","Mar 05, 2019",Parasite,Drama,-50,0.8,iOS,7.0,Boring 😴,Credit Card
U9658,Germany,Basic,15.99,"Jan 19, 2023",18/02/2019,Inception,Thriller,297,,iOS,676.0,Amazing cinematography!,
U9659,India,prem,25.0,10-12-2023,"Apr 11, 2021",The Dark Knight,Thriller,-50,3.1,IOS,,Slow pacing but great acting,CC
U9660,Japan,Premium,,25/12/2020,2020-09-20,dangal,Thriller,232,3.597804460665243,IOS,321.0,,Debit Card
U9661,frnace,Premium,12.99,"Dec 05, 2020","Jan 14, 2021",parasite,Drama,-50,,Smart TV,,Boring 😴,card
U9662,india,P,,01-26-2021,19/06/2018,Avengers: Endgame,Action,86,1.4,IOS,,Amazing cinematography!,PayPal
U9663,U.K,P,12.99,04/09/2023,"Jun 24, 2023",interstellar,Sci-Fi,-50,3.43332485827184,Web,,Loved it! ❤️ Best movie ever!,PayPal
U9664,Brazil,Premium,25.0,08-20-2021,"Aug 29, 2022",spider-man: no way home,Comedy,228,1.1,Android,568.0,Loved it! ❤️ Best movie ever!,PayPal
U9665,United States,B,15.99,09/07/2022,,Interstellar,Sci-Fi,154,1.4872194682077513,iOS,,Amazing cinematography!,CC
U9666,australia,Premium,15.99,08/05/2023,14/03/2020,The Dark Knight,Dramma,-50,1.3,Smart TV,4.0,Slow pacing but great acting,card
U9667,United States,Standard,8.99,14/10/2020,2020-02-14,The Dark Knight,Drama,-50,,Android,7.0,Loved it! ❤️ Best movie ever!,PayPal
U9668,Australia,B,25.0,2018-02-10,05/05/2018,Parasite,Thriller,-50,-1.8310213966491844,Web,8.0,Loved it! ❤️ Best movie ever!,CC
U9669,U.K,Basic,15.99,2020-07-01,"Dec 24, 2021",The Godfather,Drama,5100,4.177267433328815,Web,,Boring 😴,card
U9670,United Stattes,standard,,"Jan 20, 2021","Nov 12, 2018",frozen ii,Sci-Fi,-50,,Android,1.0,Amazing cinematography!,CC
U9671,Germany,standard,8.99,"Feb 10, 2019",2020-01-29,Inception,Action,-50,-1.0525400786606371,iOS,378.0,Loved it! ❤️ Best movie ever!,Credit Card
U9672,United Stattes,Standard,15.99,17/07/2022,2022-11-12,Coco,Thriller,94,3.3,Smart TV,531.0,¡Excelente película!,Debit Card
U9673,United Kingdom,Basic,,08-22-2020,2019-02-26,Interstellar,Dramma,-50,,IOS,,Amazing cinematography!,
U9674,U.K,B,-12.0,12-25-2019,"Aug 14, 2019",coco,Thriller,285,3.0518988358650914,android,713.0,Loved it! ❤️ Best movie ever!,Debit Card
U9675,South Africa,P,,2020-10-10,2018-03-01,avengers: endgame,Thriller,-50,2.277355648454191,ANDRD,258.0,Slow pacing but great acting,PayPal
U9676,canada,standard,25.0,11/05/2019,2020-10-17,interstellar,Romance,73,,iOS,,¡Excelente película!,CC
U9677,France,Basic,25.0,2023-11-26,31/07/2022,the godfather,"Action, Thriller",465,,IOS,7.0,Slow pacing but great acting,Debit Card
U9678,France,prem,25.0,2021-03-26,"Mar 25, 2022",avengers: endgame,Sci-Fi,49,2.3,android,535.0,,card
U9679,Japan,Premium,15.99,2018-01-16,02/09/2019,Parasite,Dramma,-50,-0.15185680051144557,iOS,,Loved it! ❤️ Best movie ever!,Debit Card
U9680,United Stattes,Standard,8.99,03/01/2019,05/03/2019,the dark knight,"Action, Thriller",-50,-0.8349177357628554,android,562.0,¡Excelente película!,Credit Card
U9681,canada,Standard,-12.0,09/11/2021,"Sep 18, 2022",frozen ii,Comedy,2217,-0.5171262604025859,ANDRD,510.0,,Credit Card
U9682,Australia,P,15.99,"Jul 31, 2018",10/11/2021,parasite,Romance,54,2.2,Web,5.0,Slow pacing but great acting,
U9683,France,B,15.99,2023-08-21,"Mar 10, 2020",Avengers: Endgame,Action,1192,,Android,430.0,spam spam spam spam spam,Debit Card
U9684,India,standard,12.99,07-21-2023,"Aug 09, 2021",frozen ii,Drama,187,-1.2059288995569801,iOS,,,Debit Card
U9685,France,P,25.0,02-05-2019,"Sep 11, 2023",Frozen II,Dramma,2906,3.5,Web,,Loved it! ❤️ Best movie ever!,CC
U9686,australia,prem,25.0,05-02-2022,08-28-2020,interstellar,Dramma,-50,5.0,Smart TV,952.0,,card
U9687,South Africa,standard,8.99,"Sep 01, 2022",20/06/2022,parasite,Sci-Fi,-50,,IOS,,Boring 😴,Debit Card
U9688,Brazil,Standard,12.99,"Aug 26, 2020",31/10/2021,Avengers: Endgame,Dramma,45,4.105077301978819,Android,960.0,Amazing cinematography!,Credit Card
U9689,United States,prem,25.0,"Jul 01, 2018","Nov 11, 2020",coco,Romance,9092,3.3,android,292.0,,CC
U9690,frnace,prem,25.0,06-02-2018,10/07/2021,Interstellar,Thriller,9054,,Web,,Amazing cinematography!,Debit Card
U9691,frnace,P,,"Aug 23, 2020",18/05/2020,Dangal,Thriller,29,,android,184.0,,Debit Card
U9692,India,prem,25.0,"Mar 10, 2020",27/05/2018,dangal,"Action, Thriller",241,0.28150042258407737,Smart TV,676.0,Slow pacing but great acting,
U9693,canada,Premium,25.0,2022-02-13,02-20-2022,the godfather,Dramma,384,1.6687717302601461,ANDRD,793.0,¡Excelente película!,card
U9694,germny,Standard,25.0,11/11/2020,09-26-2019,the godfather,Action,-50,0.44824833509124806,iOS,,Boring 😴,Debit Card
U9695,India,prem,25.0,11/03/2022,28/10/2020,The Godfather,"Action, Thriller",-50,6.610225345397652,Web,466.0,Loved it! ❤️ Best movie ever!,PayPal
U9696,frnace,Standard,12.99,08-08-2021,01-12-2021,Inception,Romance,231,-1.4119750142425098,android,2.0,Loved it! ❤️ Best movie ever!,card
U9697,germny,Basic,-12.0,"Dec 12, 2020",10-07-2023,the dark knight,"Action, Thriller",9631,,Web,918.0,Slow pacing but great acting,CC
U9698,India,B,,09/11/2019,2023-06-08,Interstellar,Thriller,290,-0.8778496558403819,Web,425.0,spam spam spam spam spam,PayPal
U9699,Germany,Standard,8.99,09-17-2019,2021-04-18,the dark knight,Romance,-50,,iOS,5.0,Loved it! ❤️ Best movie ever!,CC
U9700,India,Premium,12.99,"Feb 20, 2023",12/02/2018,interstellar,Romance,5798,,iOS,,Slow pacing but great acting,card
U9701,Canada,B,,2022-05-05,2019-02-01,avengers: endgame,Action,-50,3.2042114967799087,Smart TV,1.0,Loved it! ❤️ Best movie ever!,
U9702,United Kingdom,Premium,25.0,"Aug 19, 2018",2020-11-07,interstellar,Romance,-50,2.6,Smart TV,345.0,Slow pacing but great acting,PayPal
U9703,South Africa,Standard,12.99,2021-06-10,07-13-2019,the dark knight,"Action, Thriller",436,,ANDRD,123.0,Slow pacing but great acting,Debit Card
,Japan,Premium,-12.0,09/01/2019,28/12/2023,Interstellar,"Action, Thriller",2654,0.9,android,7.0,Loved it! ❤️ Best movie ever!,CC
U9705,United Kingdom,B,8.99,2022-04-08,,interstellar,Comedy,4100,,ANDRD,10.0,¡Excelente película!,PayPal
U9706,United Kingdom,Standard,-12.0,07-16-2020,,parasite,Sci-Fi,397,1.2,Web,702.0,¡Excelente película!,
U9707,France,P,25.0,02-07-2019,,interstellar,Sci-Fi,10,2.6,IOS,4.0,¡Excelente película!,card
U9708,Australia,Premium,-12.0,02-19-2019,04-14-2018,Parasite,Comedy,132,,IOS,402.0,,Debit Card
U9709,U.K,standard,,01-31-2019,28/06/2023,Interstellar,Sci-Fi,264,,Web,5.0,Boring 😴,PayPal
U9710,U.K,standard,,2021-05-02,18/10/2020,Interstellar,Romance,-50,-1.2271692629945514,Android,,¡Excelente película!,Credit Card
U9711,Canada,Standard,,08-25-2018,"Aug 20, 2023",Spider-Man: No Way Home,"Action, Thriller",-50,0.5,ANDRD,8.0,,
,Canada,P,,"Sep 19, 2023",,Avengers: Endgame,Action,5175,,android,,spam spam spam spam spam,CC
U9713,United Stattes,Premium,25.0,"Oct 04, 2021",2022-06-05,Avengers: Endgame,Comedy,9312,1.9194362218724956,Smart TV,1000.0,Slow pacing but great acting,card
U9714,Brazil,Standard,15.99,02-01-2018,22/03/2021,Avengers: Endgame,Drama,-50,,ANDRD,484.0,Amazing cinematography!,
U9715,United Stattes,Premium,8.99,05-03-2022,07/01/2020,Parasite,Dramma,419,1.7,ANDRD,,Slow pacing but great acting,Debit Card
U9716,India,Premium,8.99,01-14-2021,23/03/2020,Interstellar,Romance,-50,3.8,IOS,2.0,Boring 😴,card
U9717,United Stattes,Basic,8.99,"Jul 09, 2021",05-01-2021,Coco,Romance,153,1.5469306571073789,Android,,¡Excelente película!,Credit Card
U9718,Germany,P,-12.0,"Mar 28, 2023",,spider-man: no way home,Action,28,,IOS,,Loved it! ❤️ Best movie ever!,card
U9719,U.K,B,-12.0,01-16-2022,"Oct 20, 2020",Inception,Action,-50,,ANDRD,5.0,Boring 😴,Credit Card
U9720,Japan,Basic,-12.0,2022-10-21,"Jun 11, 2023",the godfather,"Action, Thriller",-50,4.5,Android,2.0,Boring 😴,CC
U9721,Germany,P,25.0,20/10/2019,2020-10-06,Inception,Action,-50,,Smart TV,8.0,¡Excelente película!,
U9722,Canada,Premium,15.99,2021-04-09,2021-07-21,frozen ii,Romance,185,3.5,Android,469.0,spam spam spam spam spam,card
U9723,Canada,Standard,,2018-07-05,"Oct 15, 2020",Coco,Romance,4,3.4,Web,601.0,spam spam spam spam spam,Credit Card
U9724,U.K,P,15.99,04/09/2021,2022-02-02,the godfather,"Action, Thriller",4060,0.678927401106276,ANDRD,254.0,Slow pacing but great acting,PayPal
U9725,India,P,12.99,2020-01-03,2020-08-26,Parasite,Sci-Fi,253,4.9,IOS,,spam spam spam spam spam,Credit Card
U9726,South Africa,P,25.0,2021-04-18,28/11/2018,Dangal,Action,47,3.5,Android,502.0,Slow pacing but great acting,
U9727,australia,Premium,-12.0,01-02-2019,18/11/2020,the godfather,Comedy,205,1.189637595069517,Web,255.0,Slow pacing but great acting,
U9728,Germany,P,-12.0,"Apr 15, 2018",08/06/2022,coco,Thriller,-50,,Smart TV,,Slow pacing but great acting,PayPal
U9729,Australia,P,,30/10/2022,11-08-2023,the godfather,Thriller,-50,,Android,10.0,Amazing cinematography!,Debit Card
U9730,United States,standard,-12.0,12/01/2021,30/03/2019,Parasite,Action,-50,,IOS,3.0,Slow pacing but great acting,Credit Card
U9731,United Stattes,P,-12.0,2018-04-06,18/05/2022,avengers: endgame,Action,-50,1.17975115955469,Web,,spam spam spam spam spam,card
U9732,Japan,standard,15.99,2019-08-29,"Apr 13, 2020",Coco,Sci-Fi,-50,1.4374055666482644,android,4.0,,
U9733,germny,Premium,8.99,24/02/2023,09-10-2021,coco,"Action, Thriller",267,,iOS,,Boring 😴,Debit Card
U9734,United States,P,8.99,2020-01-30,,coco,Dramma,-50,2.8,Android,,Boring 😴,CC
U9735,germny,prem,25.0,16/05/2021,"Jul 06, 2023",inception,Action,-50,-1.9564165935750362,iOS,6.0,Slow pacing but great acting,card
U9736,germny,standard,-12.0,13/11/2020,2019-11-29,spider-man: no way home,Thriller,-50,4.2,ANDRD,906.0,,CC
U9737,Brazil,prem,12.99,2020-02-07,06-25-2019,The Godfather,Dramma,8129,,IOS,1.0,Boring 😴,
U9738,india,Basic,,22/10/2023,"Feb 09, 2021",the godfather,Romance,7359,6.052068267913912,IOS,802.0,¡Excelente película!,CC
U9739,Brazil,B,15.99,2021-05-01,"Jan 02, 2021",Inception,Drama,-50,0.0837313218102782,Android,,Slow pacing but great acting,
U9740,South Africa,Basic,15.99,"Jan 12, 2022","Jul 12, 2022",the dark knight,"Action, Thriller",56,,iOS,4.0,Slow pacing but great acting,Credit Card
U9741,germny,Standard,25.0,"Feb 09, 2023","Feb 20, 2020",Interstellar,Thriller,77,,IOS,10.0,Loved it! ❤️ Best movie ever!,CC
U9742,India,Standard,12.99,05-14-2020,2019-08-27,Inception,Dramma,3055,,IOS,321.0,,card
U9743,Australia,Premium,-12.0,29/03/2019,03/06/2023,Parasite,Romance,-50,3.6,Web,3.0,Loved it! ❤️ Best movie ever!,Debit Card
U9744,France,B,12.99,01/01/2023,01-11-2018,Parasite,"Action, Thriller",2102,0.5,Smart TV,,,card
U9745,United Kingdom,P,12.99,2020-05-01,11-24-2018,Spider-Man: No Way Home,Dramma,-50,4.177263904763476,ANDRD,,spam spam spam spam spam,Debit Card
U9746,australia,Premium,25.0,15/02/2023,03/08/2023,The Godfather,"Action, Thriller",6485,0.1,ANDRD,809.0,,Debit Card
U9747,United Kingdom,standard,15.99,"Jul 15, 2021",,Dangal,Comedy,430,5.6417924138162245,Android,,Loved it! ❤️ Best movie ever!,Debit Card
U9748,South Africa,P,12.99,12/02/2019,03/02/2021,avengers: endgame,Comedy,-50,,Smart TV,,spam spam spam spam spam,Debit Card
U9749,U.K,B,12.99,2022-05-18,"Nov 07, 2019",The Dark Knight,"Action, Thriller",420,3.0,iOS,,¡Excelente película!,PayPal
U9750,United Kingdom,P,,"Aug 15, 2023","May 16, 2023",Inception,"Action, Thriller",82,3.0,Android,420.0,Loved it! ❤️ Best movie ever!,PayPal
U9751,United Stattes,Premium,-12.0,03-26-2023,08-25-2022,inception,Thriller,5042,2.7921498920070214,iOS,2.0,Amazing cinematography!,card
U9752,Japan,P,-12.0,07-31-2023,2020-10-01,Dangal,Comedy,490,3.8,Web,454.0,Boring 😴,card
U9753,Brazil,Standard,12.99,05-05-2020,,Spider-Man: No Way Home,Action,-50,4.3,Android,,Slow pacing but great acting,Credit Card
